Keystone Driller Company		Beaver Falls	PA
Keystone Farm Machine Company		York	PA
Keystone Lubricating Company	Twentieth street and Allegheny avenue	Philadelphia	PA
Keystone Type Foundry	Ninth and Spruce streets	Philadelphia	PA
Kilboume Manufacturing Company		Troy	NY
Kimball & Storer Company	14 South Fifth street	Minneapolis	MN
Kimball Bros. & Sprague	157 Centre street	Brockton	MA
Kimberly & Clark Company		Neenah	WI
Kindi Car Track Company	135 Adams street	Chicago	IL
King Iron Works		Buffalo	NY
King Paper Company		Kalamazoo	MI
Kingan & Company Ltd		Indianapolis	IN
Kingery Manufacturing Company	106-108 East Pearl street	Cincinnati	OH
Kistler Lesh & Company	597 Atlantic avenue	Boston	MA
Kitson Machine Shop		Lowell	MA
Klauer Manufacturing Company	corner Ninth and Washingtpn streets	Dubuque	IA
Knowlton Brothers		Watertown	NY
Knox Automobile Company		Springfield	MA
Knoxville Furniture Company		Knoxville	TN
Knoxville Woolen Mills		Knoxville	TN
Kny-Scheerer Company	225 Fourth avenue	New York	NY
Koken Barbers' Supply Company	913-915 Market street	St Louis	MO
Kokomo Rubber Company		Kokomo	IN
Kokomo Steel and Wire Company		Kokomo	IN
Krementz & Company		Newark	NJ
Kroeschell Brothers Company	55 Erie street	Chicago	IL
Krohn Fechheimer & Company	818 Sycamore street	Cincinnati	OH
L. Adler Bros. & Company	92-94 St Paul street	Rochester	NY
L. C. Chase & Company	129 Washington street	Boston	MA
L. J. Wing Manufacturing Company	136 Liberty street	New York	NY
L. L. Brown Paper Company		Adams	MA
L. L. Dean & Company		Amsterdam	NY
L. N. Dantzler Lumber Company		Moss Point	MS
L. O. Koven & Brother	50 Cliff street	New York	NY
L. Wolff Manufacturing Company		Chicago	IL
L. WV Ott Manufacturing Company	Morris street and Capitol avenue	Indianapolis	IN
La Fayette Box Board and Paper Company		La Fayette	IN
La Follette Coal	Iron and Railway Company	La Follette	TN
La Porte Carriage Company		La Porte	IN
Laclede Fire Brick Manufacturing Company	Manchester and Sulphur avenues	St Louis	MO
Lacy Manufacturing Company	334 North Main street	Los Angeles	CA
Laird Norton Company		Winona	MN
Lalance & Grosjean Manufacturing Company	19 and 21 Cliff street	New York	NY
Lamb & Ritchie Company		Cambridgeport	MA
Lamb Wire Fence Company		Adrian	MI
Lambert Hoisting Engine Company		Newark	NJ
Lambertville Spoke Manufacturing Company	202 North Union street	Lambertville	NJ
Lamson & Goodnow Manufacturing Company		Shelburne Falls	MA
Land Log and Lumber Company	456 Jefferson street	Milwaukee	WI
Landers Frary & Clark		New Britain	CT
Landis Tool Company		Waynesboro	PA
Lane Manufacturing Company		Montpelier	VT
Langley Manufacturing Company		Langley	SC
Langslow-Fowler Company		Rochester	NY
Lanpher Skinner & Company	174-184 East Fourth street	St Paul	MN
Larkin & Scheffer Chemical Company	109 St George street	St Louis	MO
Larkin Company		Buffalo	NY
Larter & Sons	21 Maiden Lane	New York	NY
Latrobe Steel Company	1200 Girard building	Philadelphia	PA
Laurel Cotton Mills		Laurel	MS
Lautz Bros. & Company	Main Hanover and Lake streets	Buffalo	NY
Lawrence Manufacturing Company	58 Ames building	Boston	MA
Lazell Dailey & Company	12 Duane street	New York	NY
Lehigh Portland Cement Company		Allentown	PA
Lehmaier Schwartz & Company	215 East Twenty-second street	New York	NY
Leidecker Tool Company		Marietta	OH
Leighton Machine Company	Canal and Cedar streets	Manchester	NH
Leonard Krower	536-538 Canal street	New Orleans	LA
Leonce M. Soniat		Dorcyville	LA
Levor & New		Gloversville	NY
Lewis A. Crossett Inc		North Abington	MA
Libbey Glass Company		Toledo	OH
Libby McNeill & Libby Inc	Union Stock Yards	Chicago	IL
Library Bureau	43 Federal street	Boston	MA
Lidgerwood Manufacturing Company	96 Liberty street 	New York	NY
Lilly Carriage Company		Memphis	TN
Llewellyn Iron Works		Los Angeles	CA
Lock Haven Silk Company		Lock Haven	PA
Lock Moore & Company Ltd		Westlake	LA
Lockhart Iron and Steel Company		Pittsburg	PA
Lockhart Mills		Lockhart	SC
Logan Iron Works	Commercial and Clay streets	Brooklyn	NY
Lombard Iron Works and Supply Company		Augusta	GA
Long-Knight Lumber Company	1025 Lewis street	Indianapolis	IN
Longmead Iron Company	434 Drexel building	Philadelphia	PA
Lookout Mountain Iron Company		Battelle	AL
Loomis-Manning Filter Company	Broad and Chestnut streets	Philadelphia	PA
Loray Mills		Gastonia	NC
Lorraine Manufacturing Company		Pawtucket	RI
Louis B. Prahar	124 Pearl street	Brooklyn	NY
Louis Bossert & Son	Grand street and Newtown Creek	Brooklyn	NY
Louis Kraemer & Company		Reading	PA
Louisiana Irrigation and Mill Company		Crowley	LA
Louisville Cotton Mills Company	1008 Goss avenue	Louisville	KY
Louisville Silvering and Beveling Company	Webster and Washington streets	Louisville	KY
Love Brothers Incorporated	Clark and Water streets	Aurora	IL
Lovell & Buffington Tobacco Company	229 Scott street	Covington	KY
Lovell Manufacturing Company		Erie	PA
Luddy & Currier		Lynn	MA
Ludlow Manufacturing Associates	133 Essex street	Boston	MA
Ludwig Nissen & Company	182 Broadway	New York	NY
Lymansville Company		Providence	RI
Lyon & Healy	199 Wabash avenue	Chicago	IL
M. A. Donohue & Company	407-429 Dearborn street	Chicago	IL
M. A. Hanna & Company		Cleveland	OH
M. A. Hunt & Company	Fairmount	Cincinnati	OH
M. B. Shantz Company		Rochester	NY
M. D. Knowlton Company	29-35 Elizabeth street	Rochester	NY
M. D. Valentine & Brother Company		Woodbridge	NJ
M. D. Wells Company		Chicago	IL
M. H. Birge & Sons Company	390 Niagara street	Buffalo	NY
M. H. Treadwell & Company of Pa.		Lebanon	PA
M. Hartley Company	313 Broadway	New York	NY
M. N. Arnold Company		North Abington	MA
M. Rumely Company		La Porte	IN
M. S. Benedict Manufacturing Company		East Syracuse	NY
M. Schulz Company	373 Milwaukee avenue	Chicago	IL
M. T. Davidson	43 Keap street	Brooklyn	NY
M. Winter Lumber Company		Sheboygan	WI
Macbeth-Evans Glass Company	Empire building	Pittsburg	PA
Mack & Company	18 Brown's Race	Rochester	NY
Mackintosh Hemphill & Company	Twelfth and Etna streets	Pittsburg	PA
Macomber & Whyte Rope Company	19 South Canal street	Chicago	IL
Maddox Table Company		Jamestown	NY
Magee Furnace Company	36 Union street	Boston	MA
Main Belting Company	1219 Carpenter street	Philadelphia	PA
Main Jellico Mountain Coal Company		Kensee	KY
Maine Manufacturing Company		Nashua	NH
Majestic Manufacturing Company	2012 Morgan street	St Louis	MO
Malleable Iron Fittings Company		Branford	CT
Manhattan Brass Company	332 East Twenty-eighth street	New York	NY
Manistee Lumber Company		Manistee	MI
Manning Maxwell & Moore Incorporated	85-87-89 Liberty street	New York	NY
Manufacturers' Automatic Sprinkler Company	56 Liberty street	New York	NY
Manufacturers' Commercial Company	299 Broadway	New York	NY
Manufacturers' Record Publishing Company		Baltimore	MD
Manville Company	Board of Trade building	Providence	RI
Marietta Chair Company		Marietta	OH
Marseilles Manufacturing Company		Marseilles	IL
Marshall & Bruce Company	162-164-166 Fourth avenue North	Nashville	TN
Marshall-Jackson Company	144-146 Monroe street	Chicago	IL
Marshall-Wells Hardware Company		Duluth	MN
Martin Brothers	116 Broad street	New York	NY
Maryland Steel Company		Sparrow's Point	MD
Mason Machine Works		Taunton	MA
Massachusetts Cotton Mills	53 State street	Boston	MA
Massee & Felton Lumber Company		Macon	GA
Matthews Brothers Manufacturing Company	61 Fourth street	Milwaukee	WI
Max M. Schwarcz & Company	85 Fifth avenue	New York	NY
Mayfield Woolen Mills Clothing Company	1492-1498 Story avenue	Louisville	KY
Mayo Knitting Machine and Needle Company		Franklin Falls	NH
McCaffrey File Company	Fifth and Berks streets	Philadelphia	PA
McCaw Manufacturing Company		Macon	GA
McClave Brooks Company		Scranton	PA
McConnell Manufacturing Company		Hornellsville	NY
McCord Harlow Shoe Company		St Joseph	MO
McCray Refrigerator Company		Kendallville	IN
McFerson & Foster Company		Evansville	IN
McIntosh Seymour & Company		Auburn	NY
McKinnon Dash Company	252 Amherst street	Buffalo	NY
McLoughlin Brothers	890 Broadway	New York	NY
McMyler Manufacturing Company	119 Columbus street	Cleveland	OH
McNeely Company	400 Arch street	Philadelphia	PA
McRoy Clay Works	445 Rookery building	Chicago	IL
Mechanical Fabric Company	40 Sprague street	Providence	RI
Medart Patent Pulley Company	Potomac and De Kalb streets	St Louis	MO
Meese & Gottfried Company	167-179 Fremont street	San Francisco	CA
Meier & Schuknecht	Milwaukee avenue and Grand Trunk railway	Detroit	MI
Melville Clark Piano Company. Factories		Dekalb	IL
Menasha Paper Company		Menasha	WI
Menasha Wooden Ware Company		Menasha	WI
Mengel Box Company	Eleventh and Kentucky streets	Louisville	KY
Merchant & Evans Company	517 Arch street	Philadelphia	PA
Merchants' Distilling Company	1535 South First street	Terre Haute	IN
Mergenthaler Linotype Company	Tribune building	New York	NY
Meridian Cotton Mills		Meridian	MS
Meridian Fertilizer Factory		Meridian	MS
Merrell-Soule Company	head of North Franklin street	Syracuse	NY
Merrill Ring & Company		Saginaw	MI
Merrimac Chemical Company	33 Broad street	Boston	MA
Merrimack Manufacturing Company	53 State street	Boston	MA
Merritt & Company Inc	1024 Ridge avenue	Philadelphia	PA
Mershon Schuette Parker & Company		Saginaw	MI
Mesta Machine Company		Pittsburg	PA
Metal Stamping Company		Jackson	MI
Michaels Stern & Company		Rochester	NY
Michigan Bolt and Nut Works	foot of Meldrum avenue	Detroit	MI
Michigan Buggy Company		Kalamazoo	MI
Michigan Chair Company		Grand Rapids	MI
Michigan Optical Company	83-93 Beacon street	Detroit	MI
Michigan Wire Cloth Company	527 Howard street	Detroit	MI
Mid-Continent Mills	Station A	Topeka	KS
Milbum Wagon Company		Toledo	OH
Millboume Mills Company	Sixty-third and Market streets	Philadelphia	PA
Miller Organ and Piano Company		Lebanon	PA
Miller Wire Spring Company		Bridgeport	CT
Millett Woodbury & Company	61 Rantaul street	Beverly	MA
Milliken Brothers Inc	11 Broadway	New York	NY
Mills	Pittston	Plymouth	PA
Milton F. Williams Manufacturing Company	2705 North Broadway	St Louis	MO
Milwaukee Bag Company	206-234 South Water street	Milwaukee	WI
Milwaukee Dustless Brush Company	122-124 Sycamore street	Milwaukee	WI
Miner & Beal	63 Summer street	Boston	MA
Mineral Point Zinc Company	1104 Marquette building	Chicago	IL
Minneapolis Steel and Machinery Company	2854 Minnehaha avenue	Minneapolis	MN
Minor Mill and Lumber Company	Glendale Mill	Areata	CA
Mishawaka Woolen Manufacturing Company		Mishawaka	IN
Mississippi Pearl Button Company	Front and Columbia streets	Burlington	IA
Mitchell & Peirson	Thirty-sixth and Reed streets	Philadelphia	PA
Modem Steel Structural Company		Waukesha	WI
Moline Plow Company		Moline	IL
Moller & Schumann Company	Marcy and Flushing avenues	Brooklyn	NY
Monaghan Mills		Greenville	SC
Monarch Telephone Manufacturing Company	14 South Clinton street	Chicago	IL
Monasch Lithographing Company	500-510 Fifth street South	Minneapolis	MN
Monitor Drill Company		Minneapolis	MN
Monmouth Mining and Manufacturing Company		Monmouth	IL
Monongahela Tube Company	321 Third avenue	Pittsburg	PA
Monroe Foundry and Furnace Company		Monroe	MI
Monroe Refrigerator Company		Lockland	OH
Moon Brothers Carriage Company	Gano and McKissock streets	St Louis	MO
Moore & Sinnott	232-234 South Fourth street	Philadelphia	PA
Moore & Thompson Paper Company		Bellows Falls	VT
Moran Bros. Company		Seattle	WA
Morden Frog and Crossing Works	618 The Rookery	Chicago	IL
Morgan & Hamilton Company		Nashville	TN
Morgan & Wright	19 North May street	Chicago	IL
Morgan Construction Company	21 Lincoln street	Worcester	MA
Morgan Manufacturing Company		Jamestown	NY
Morgan-Gardner Electric Company	Twenty-seventh street and Shields avenue	Chicago	IL
Morley Brothers	115-129 North Washington avenue	Saginaw	MI
Morrill Leather Company	76 Lincoln street	Boston	MA
Morris & Company		Groveville	NJ
Morris & Company. Packing houses at Union Stock Yards		Chicago	IL
Morris Machine Works		Baldwinsville	NY
Morse Twist Drill and Machine Company		New Bedford	MA
Morton Manufacturing Company		Muskegon Heights	MI
Mount Vernon Car Manufacturing Company		Mount Vernon	IL
Moxie Nerve Food Company of New England	69 Haverhill street	Boston	MA
Muncie Wheel and Jobbing Company		Muncie	IN
Munson Bros. Company		Utica	NY
Murphy Chair Company	Harper avenue and Railway	Detroit	MI
Murphy Varnish Company	Chestnut and McWhorter streets	Newark	NJ
Murphy-Travis Company	corner Third avenue South and Sixth street	Minneapolis	MN
Murray Iron Works Company	Washington street and Central avenue	Burlington	IA
Muskegon Valley Furniture Company		Muskegon	MI
N. Clark & Sons	17 Spear street	San Francisco	CA
Napier Iron Works		Nashville	TN
Nashville Carbon and Oil Company	810 Seventeenth avenue North	Nashville	TN
Nashville Tobacco Works	corner Union street and Tenth avenue North	Nashville	TN
Nashville Woolen Mill Company	McNairy street	Nashville	TN
Nathan H. Hirshberg & Sons	southwest corner Bayard and Carroll streets	Baltimore	MD
Nathan Manufacturing Company of New York	92-94 Liberty street	New York	NY
National Candy Company	Granite block	St Louis	MO
National Carbon Company	Lock drawer L	Cleveland	OH
National Cash Register Company		Dayton	OH
National Casket Company	48 Great Jones street	New York	NY
National Enameling and Stamping Company	81-83 Fulton street	New York	NY
National Fire Proofing Company	Bessemer building	Pittsburg	PA
National Glass Company	909 Bessemer building	Pittsburg	PA
National Iron Company		West Duluth	MN
National Licorice Company	106 John street	Brooklyn	NY
National Machinery Company		Tiffin	OH
National Meter Company	84 Chambers street	New York	NY
National Musical String Company		New Brunswick	NJ
National Novelty Corporation	826 Broadway	New York	NY
National Remedy Company	532 Washington street	New York	NY
National Screw and Tack Company		Cleveland	OH
National Sweeper Company		Marion	IN
National Tube Company	Frick building	Pittsburg	PA
Naylor Brothers		Peekskill	NY
Needham Piano and Organ Company	110-112 Fifth avenue	New York	NY
Nelson-Matter Furniture Company		Grand Rapids	MI
New Albany Hosiery Mills		New Albany	IN
New England Butt Company	304 Pearl street	Providence	RI
New England Confectionery Company	253 Summer street	Boston	MA
New England Furniture Company		Grand Rapids	MI
New England Structural Company	State street	Boston	MA
New Haven Manufacturing Company	50 Whitney avenue	New Haven	CT
New Jersey Car Spring and Rubber Company	Wayne and Brunswick streets and Railroad avenue	Jersey City	NJ
New Jersey School-Church Furniture Company		Trenton	NJ
New Jersey Zinc Company	71 Broadway	New York	NY
New Orleans Railway and Light Company	317 Barrone street	New Orleans	LA
New York Central Iron Works Company		Geneva	NY
New York Dimension Supply Company	1 Madison avenue	New York	NY
New York Leather Belting Company	8 Ferry street	New York	NY
New York Shipbuilding Company Broadway and Fairview streets		Camden	NJ
New York Stamping Company	North Eleventh and Berry streets	Brooklyn	NY
Newark Embroidering Works	78 Shipman street	Newark	NJ
Newark Rivet Works	262 Lafayette street	Newark	NJ
Newman Brothers Company	Chicago avenue and Dix street	Chicago	IL
Niagara Fire Extinguisher Company		Akron	OH
Niagara Machine and Tool Works	Jefferson and Superior streets	Buf-faTo	NY
Niagara Paper Mills		Lockport	NY
Niles-Bement-Pond Company	111 Broadway	New York	NY
Nonotuck Silk Company		Florence	MA
Nordyke & Marmon Company	1141 West Morris street	Indianapolis	IN
Norfolk Woolen Company		Franklin	MA
North Brothers Manufacturing Company	Lehigh avenue and American street	Philadelphia	PA
North Packing and Provision Company	37 Medford street	Somerville	MA
North Star Shoe Company		Minneapolis	MN
North Star Woolen Mill Company	228 South Second street	Minneapolis	MN
North-Western Malleable Iron Company		Milwaukee	WI
Northampton Cutlery Company		Northampton	MA
Northern Electrical Manufacturing Company		Madison	WI
Northern Engineering Works	Chene Atwater and Guoin streets	Detroit	MI
Northern Tissue Paper Mills		Green Bay	WI
Northland Pine Company	3201 Second street North	Minneapolis	MN
Northwestern Lumber Company		Eau Claire	WI
Northwestern Yeast Company	889 North Ashland avenue	Chicago	IL
Norton Emery Wheel Company		Worcester	MA
Norton Iron Works		Ashland	KY
Nulsen Klein & Krausse Manufacturing Company	Sidney street and Levee	St Louis	MO
Nye & Tredick Company	606 Arch street	Philadelphia	PA
O'Sullivan Rubber Company		Lowell	MA
O. D. Baker & Company	25 Sudbury street	Boston	MA
O. Wissner manufacturer of pianos	Fulton street and Flatbush avenue	Brooklyn	NY
Odell Manufacturing Company		Concord	NC
Oil Well Supply Company		Pittsburg	PA
Old Colony Hat Company		Fall River	MA
Olds Motor Works		Lansing	MI
Olds Wagon Works		Fort Wayne	IN
Oliver Chilled Plow Works		South Bend	IN
Oliver Iron and Steel Company	Tenth and Muriel streets	Pittsburg	PA
Oneita Knitting Mills		Utica	NY
Ontario Silver Company		Muncie	IN
Ontario Spinning Company	115 South Fourth street	Philadelphia	PA
Oppenheimer Seasongood Guiterman & Company	314-316 Elm street	Cincinnati	OH
Oriel Cabinet Company		Grand Rapids	MI
Oscar Scherer & Bro.	29 Spruce street	New York	NY
Osgood Bradley & Sons	18 Grafton street	Worcester	MA
Osgood Scale Company		Binghamton	NY
Oshkosh Gas Light Company	123 Main street	Oshkosh	WI
Ostrander Fire Brick Company	309 Second street	Troy	NY
Otis Elevator Company	17 Battery place	New York	NY
Owen Osborne	Fourth and Somerset streets	Philadelphia	PA
Owosso Manufacturing Company		Owosso	MI
P. & F. Corbin. Factories at New Britain		New Britain	CT
P. A. Field Shoe Company	89 Bedford street	Boston	MA
P. Ballantine & Sons		Newark	NJ
P. E. Wilson	Salisbury street	St Louis	MO
P. F. Pettibone & Co	44-50 South Desplaines street	Chicago	IL
P. J. Harney Shoe Company	205 Alley street	West Lynn	MA
P. Rielly & Son	Mott street and Passaic avenue	Newark	NJ
Pacific Coast Biscuit Company		Portland	OR
Paepcke-Leicht Lumber Company	140-146 West Chicago avenue	Chicago	IL
Page Belting Company		Concord	NH
Page Woven Wire Fence Company		Adrian	MI
Paine Lumber Company Ltd		Oshkosh	WI
Palmer Parker & Company	103 Medford street	Boston	MA
Paragon Plaster and Supply Company		Scranton	PA
Paramount Knitting Company	Medinah Temple building	Chicago	IL
Paris Medicine Company	2628 Pine street	St Louis	MO
Park	Winton & True	Addison	NY
Park Woolen Mills		Rossville	GA
Parke Davis & Company		Detroit	MI
Parker Hosiery Mill and Dye Works	777 Crawford street	Portsmouth	VA
Parker-Russell Mining and Manufacturing Company	417 Pine street	St Louis	MO
Parkhill Manufacturing Company		Fitchburg	MA
Parlin & Orendorff Company		Canton	IL
Parrel Foundry and Machine Company		Ansonia	CT
Parry Manufacturing Company		Indianapolis	IN
Parsons Band Cutter and Self-Feeder Company		Newton	IA
Parsons Brothers	257 Broadway	New York	NY
Pass & Seymour Inc		Solvay	NY
Paul Jones & Company	136-140 East Main street	Louisville	KY
Paul S. Reeves & Son	1415 Catharine street	Philadelphia	PA
Paul Whitin Manufacturing Company		Northbridge	MA
Paye & Baker Manufacturing Company		North Attleboro	MA
Peace Dale Manufacturing Company		Peace Dale	RI
Peaslee-Gaulbert Company	417 West Main street	Louisville	KY
Peckham Manufacturing Company	26 Cortlandt street	New York	NY
Pecora Paint Company	Fourth street and Sedgley avenue	Philadelphia	PA
Pelouze Scale and Manufacturing Company	132 West Jackson boulevard	Chicago	IL
Pelzer Manufacturing Company		Pelzer	SC
Penn-American Plate Glass Company Inc	Westinghouse building	Pittsburg	PA
Pennsylvania Coal and Coke Company	Land Title building	Philadelphia	PA
Pennsylvania Engineering Works		New Castle	PA
Pennsylvania Rubber Company		Jeannette	PA
Pennsylvania Salt Manufacturing Company	115 Chestnut street	Philadelphia	PA
Penobscot Chemical Fibre Company	35 Federal street	Boston	MA
People's Independent Rice Mill Company Ltd		Crowley	LA
Perkins & Company		Grand Rapids	MI
Perseverance Worsted Company	435 River street	Woonsocket	RI
Peru Bagging Manufacturing Company		Peru	IN
Peru Electric Manufacturing Company		Peru	IN
Peter Gray & Sons	90 Union street	Boston	MA
Peter Klerner		New Albany	IN
Peter Schuttler Company	1200 West Twenty-second street	Chicago	IL
Peters Shoe Company		St Louis	MO
Pettingell-Andrews Company	156 Pearl street and 491 Atlantic avenue	Boston	MA
Pfister & Vogel Leather Company		Milwaukee	WI
Ph. H. Postel Milling Company		Mascoutah	IL
Philadelphia Quartz Company	121 South Third street	Philadelphia	PA
Philadelphia Watch Case Company			NJ
Philadelphia White Bronze Monument Company	23 South Seventeenth street	Philadelphia	PA
Philips Pressed Steel Pulley Works	Fourth street and Glenwood avenue	Philadelphia	PA
Phillips & Buttorff Manufacturing Company		Nashville	TN
Phillips & Clark Stove Company		Geneva	NY
Phillips Insulated Wire Company		Pawtucket	RI
Phillips Mine and Mill Supply Company	South Twenty-fourth and Mary streets	Pittsburg	PA
Phineas Jones & Company	301 Market street	Newark	NJ
Phoenix Chair Company		Sheboygan	WI
Phoenix Furniture Company		Grand Rapids	MI
Pierce Butler & Pierce Manufacturing Company		Syracuse	NY
Pierce Manufacturing Corporation		New Bedford	MA
Pilling & Madely Incorporated	Huntingdon street and Trenton avenue	Philadelphia	PA
Pillsbury-Washburn Flour Mills Company Ltd		Minneapolis	MN
Pioneer Cooperage Company	137 North Hoyne avenue	Chicago	IL
Pioneer Hat Works		Wabash	IN
Pioneer Suspender Company	718 Market street	Philadelphia	PA
Pittsburg Steel Construction Company		Pittsburg	PA
Pittsburgh Forge and Iron Company	Tenth street	Pittsburg	PA
Pittsburgh Malleable Iron Company	Thirty-fourth and Smallman streets	Pittsburg	PA
Pittsburgh Plate Glass Company	1618 Frick building	Pittsburg	PA
Pittsburgh Printing Company	518 Seventh avenue	Pittsburg	PA
Pittsburgh Screw and Bolt Company		Pittsburg	PA
Pittsburgh Stove and Range Company		Allegheny	PA
Pittsburgh Valve	Foundry and Construction Company	Pittsburg	PA
Pocasset Worsted Company	100 Boylston street	Boston	MA
Poland Paper Company		Mechanic Falls	ME
Pope & Talbot	314 California street	San Francisco	CA
Port Arthur Rice Milling Company		Port Arthur	TX
Port Huron Engine and Thresher Company		Port Huron	MI
Portland Cement Company of Utah Limited	801 South Fifth West street	Salt Lake City	UT
Portland Lumber Company		Portland	OR
Post Express Printing Company	5 South Water street	Rochester	NY
Potomska Mills Corporation		New Bedford	MA
Potter & Johnston Machine Company		Pawtucket	RI
Potter Printing Press Company	688-758 South Second street	Plainfield	NJ
Poughkeepsie Glass Works		Poughkeepsie	NY
Power Specialty Company	513 Washington Arcade	Detroit	MI
Powers-Weightman-Rosengarten Company		Philadelphia	PA
Prairie State Paper Company	White Oak Mills	Taylorville	IL
Pratt & Letchworth Company	189 Tonawanda street	Buffalo	NY
Premium Manufacturing Company	1008-1012 St Charles street	St Louis	MO
Prentice Brothers Company		Worcester	MA
Preston B. Keith Shoe Company	Rutland square	Campello	MA
Price-Evans Foundry Company	212 Boyce street	Chattanooga	TN
Proximity Manufacturing Company		Greensboro	NC
Punxsutawney Iron Company	61 Erie County Bank building	Buffalo	NY
Pyle-National Electric Headlight Company	1427 Monadnock block	Chicago	IL
Quaker City Morocco Company		Camden	NJ
Quaker City Rubber Company	409 Market street	Philadelphia	PA
Quintard Iron Works Company	742 East Twelfth street	New York	NY
R. B. Seidel Inc	1322 to 1334 Callowhill street	Philadelphia	PA
R. Blankenburg & Company	617 Chestnut street	Philadelphia	PA
R. C. Jenkinson & Company	289 Washington street	Newark	NJ
R. D. Wood & Company	400 Chestnut street	Philadelphia	PA
R. E. Dietz Company	60 Laight street	New York	NY
R. F. Simmons Company		Attleboro	MA
R. H. Downman	1003-1006 Hibernia Bank building	New Orleans	LA
R. R. Donnelley & Sons Company	Plymouth Court	Chicago	IL
R. R. Fogel & Company	177 Broadway	New York	NY
R. S. Newbold & Son Company		Norristown	PA
R. Wallace & Son's Manufacturing Company		Wallingford	CT
Racine Boat Manufacturing Company		Muskegon	MI
Racine-Sattley Company		Springfield	IL
Radford Brothers & Company		Oshkosh	WI
Ramapo Iron Works	170 Broadway	New York	NY
Rand Avery Supply Company	117 Franklin street	Boston	MA
Rand McNally & Company	160 to 174 Adams street	Chicago	IL
Rapid Addressing Machine Company	290 Broadway	New York	NY
Raritan Woolen Mills	14-16 White street	New York	NY
Rathborne Hair & Ridgway Company	Twenty-second and Union streets	Chicago	IL
Raymondville Paper Company		Watertown	NY
Raynor & Perkins Envelope Company	115-117 William street	New York	NY
Reading Hardware Company		Reading	PA
Reading Paper Mills	Bullitt building	Philadelphia	PA
Reed & Barton		Taunton	MA
Reed Manufacturing Company		Erie	PA
Reeves & Company		Columbus	IN
Reeves Pulley Company		Columbus	IN
Regan Printing House	83-91 Plymouth place	Chicago	IL
Reineke Wilson Company	Wood street and First avenue	Pittsburg	PA
Reisch Brewing Company	Rutledge & Herndon streets	Springfield	IL
Reliance Manufacturing Company	316-324 Fifth avenue	Chicago	IL
Remington Machine Company		Wilmington	DE
Remington Martin Company		Watertown	NY
Remington Typewriter Company	325-327 Broadway	New York	NY
Reo Motor Car Company	Washington avenue South	Lansing	MI
Republic Iron and Steel Company	First National Bank building	Chicago	IL
Republic Marble Company		Knoxville	TN
Restorff & Bettmann Incorporated	426 to 430 East One Hundred and Sixth street	New York	NY
Retting Furniture Company		Grand Rapids	MI
Revere Rubber Company	77 Bedford street	Boston	MA
Rhinesmith & Simonson		Fort Wayne	IN
Rhodes & Ripley Clothing Company	72 Lincoln street	Boston	MA
Richard Young Company	36 Spruce street	New York	NY
Richardson & Boynton Company	234 Water street	New York	NY
Richardson Dry Goods Company		St Joseph	MO
Richmond Cedar Works		Richmond	VA
Rider-Ericsson Engine Company	35 Warren street	New York	NY
Riter-Conley Manufacturing Company	55 Water street	Pittsburg	PA
Riverside Fibre and Paper Company		Appleton	WI
Riverside Manufacturing Company		Anderson	SC
Riverside Mills		Augusta	GA
Riverside Printing Company	220 Third street	Milwaukee	WI
Robbins & Appleton	21 Maiden Lane	New York	NY
Robert H. Foerderer Inc	Frankford	Philadelphia	PA
Robert O. Law Company	121 Plymouth Court	Chicago	IL
Roberts Johnson & Rand Shoe Company	923-927 Washington avenue	St Louis	MO
Robins Conveying Belt Company	13 Park Row	New York	NY
Robinson Machine Company	Frick building	Pittsburg	PA
Robinson Manufacturing Company		Everett	WA
Robinson Manufacturing Company		Freeport	IL
Rochester Optical Company		Rochester	NY
Rochester Stamping Company	Anderson avenue	Rochester	NY
Rock Island Plow Company		Rock Island	IL
Rock Island Sash and Door Works		Rock Island	IL
Rockford Silver Plate Company	202-206 South Wyman street	Rockford	IL
Rocky Mountain Bell Telephone Company		Salt Lake City	UT
Roderick Lean Manufacturing Company		Mansfield	OH
Roe Stephens Manufacturing Company		Detroit	MI
Rogers & Company	521 Wabash avenue	Chicago	IL
Rogers & Smith Company	323-325 Dearborn street	Chicago	IL
Rogers Brown & Company	111 Broadway	New York	NY
Rome Brass and Copper Company		Rome	NY
Root Manufacturing Company		Cohoes	NY
Rose Brick Company		Roseton	NY
Ross Meehan Foundry Company		Chattanooga	TN
Rossendale-Reddaway Belting and Hose Company		Newark	NJ
Royal Furniture Company		Grand Rapids	MI
Ruddock Orleans Cypress Company	Carrollton avenue and New Basin	New Orleans	LA
Rumford Chemical Works	231 South Main street	Providence	RI
Rust-Owen Lumber Company		Drummond	WI
S. A. Woods Machine Company	Dorr street	South Boston	MA
S. B. & B. WV Fleisher Inc	28 South Sixth street	Philadelphia	PA
S. B. Vrooman Company Ltd	1133 Beach street	Philadelphia	PA
S. F. Bowser & Company Inc	East Creighton avenue and Thomas street	Fort Wayne	IN
S. L. Allen & Company	1107 Market street	Philadelphia	PA
S. L. Eastman Flooring Company		Saginaw	MI
S. L. Munson	108 Hudson avenue	Albany	NY
S. R. Bailey & Company		Amesbury	MA
S. R. Slaymaker	First street and West End avenue	Lancaster	PA
S. S. Stafford Inc	603 Washington street	New York	NY
Saco and Pettee Machine Shops		Newton Upper Falls	MA
Saginaw Manufacturing Company	122 King street	Saginaw	MI
