New York Silicate Book Slate Company	20-24 Vesey  street	New York	NY
New York Stamping Company	North Eleventh and Berry streets	Brooklyn	NY
New York Switch and Crossing Company	Fifteenth and Madison streets	Hoboken	NJ
New York Tanning Extract Company	17 Battery place	New York	NY
Newark Boxboard Company Inc	Ferry and Blanchard streets	Newark	NJ
Newark Rivet Works	262 Lafayette street	Newark	NJ
Newton Falls Paper Company		Watertown	NY
Newton Machine Tool Works Inc	Twenty-fourth and Vine streets	Philadelphia	PA
Niagara Falls Milling Company		Buffalo	NY
Niagara Machine and Tool Works	639-683 Northland avenue	Buffalo	NY
Niagara Paper Mills		Lockport	NY
Niagara Silk Mills	Sweeney street	North Tonawanda	NY
Nichols Copper Company	25 Broad  street	New York	NY
Niles-Bement-Pond Company	111  Broadway	New York	NY
No Name Hat Manufacturing Company	50 Mitchell street	Orange	NJ
Nollau & Wolff Manufacturing Company	1719 Fullerton avenue	Chicago	IL
Nordyke & Marmon Company	1141 West Morris street	Indianapolis	IN
North Brothers Manufacturing Company	Lehigh avenue and American street	Philadelphia	PA
North Jellico Coal Company	415 West Jefferson street	Louisville	KY
North Pacific Lumber Company	306 Wells-Fargo building	Portland	OR
Northampton Cutlery Company		Northampton	MA
Northampton Silk Company	corner Ann and St Joseph streets	Easton	PA
Northern Furniture Company		Sheboygan	WI
Northland Pine Company	3201 Second street North	Minneapolis	MN
Northway Motor and Manufacturing Company	Maybury street	Detroit	MI
Northwest Lumber Company	1115-1116 White building	Seattle	WA
Northwest Steel Company	420 North Front street	Portland	OR
Northwestern Compo-Board Company	Forty-fourth avenue North and Lyndale street	Minneapolis	MN
Northwestern Knitting Company	718 Western avenue	Minneapolis	MN
Northwestern Yeast Company	1750 North Ashland avenue	Chicago	IL
Norton Company		Worcester	MA
Norton Iron Works	Twenty-second and Front streets	Ashland	KY
O. C. Hansen Manufacturing Company	Detroit and Milwaukee streets	Milwaukee	WI
O. K. Stove and Range Company Inc	220 West Main street	Louisville	KY
O. W. Ketcham	24 South Seventh street	Philadelphia	PA
Oestreicher Brothers	1409  Broadway	New York	NY
Ohio Brass Company		Mansfield	OH
Oil Well Supply Company	215 Water street	Pittsburg	PA
Old Colony Hat Company		Fall River	MA
Old Dominion Guano Company	1008 Third National Bank building	Atlanta	GA
Olds Motor Works		Lansing	MI
Oliver Chilled Plow Works	Chapin street	South Bend	IN
Oliver Iron and Steel Company	Tenth and Muriel streets	Pittsburg	PA
Olympia Brewing Company		Olympia	WA
Oneida Community Ltd		Oneida 	NY
Oneida Steel Pulley Company		Oneida	NY
Ontario Silver Company		Muncie	IN
Oppenheim Oberndorf & Company	112-124 West Fayette street,	Baltimore	MD
Orr & Sembower Inc		Reading	PA
Orrell Mills Inc		Glendale	RI
Oscar Scherer & Bro.	29 Spruce  street	New York	NY
Otis Elevator Company	Eleventh avenue and Twenty-sixth  street	New York	NY
Otto Duker & Company	Albemarle and Fleet streets	Baltimore	MD
Otto Eisenlohr & Bros.	940 Market street	Philadelphia	PA
Owosso Casket Company		Owosso	MI
P. & F. Corbin. Factories at New Britain		New Britain	CT
P. Ballantine 8c Sons		Newark	NJ
P. H. Hanes Knitting Company	603 Church street	Winston-Salem	NC
P. J. Harney Shoe Company		Lynn	MA
P. Rielly & Son	Mott street and Passaic avenue	Newark	NJ
Pacific American Fisheries		Bellingham	WA
Pacific Bridge Company	418 Mohawk building	Portland	OR
Pacific Electric Railway Company		Los Angeles	CA
Pacific Hardware and Steel Company		San Francisco	CA
Pacific Light and Power Company	624 Pacific Electric building	Los Angeles	CA
Pacific Metal Works	153 First street	San Francisco	CA
Pacific Mills	70 Kilby street	Boston	MA
Pacific Sash and Door Company	3310 South Main street	Los Angeles	CA
Pacific Sewer Pipe Company	Heilman building	Los Angeles	CA
Packard Motor Car Company	North Grand Boulevard and M. C.	Detroit	MI
Page Belting Company		Concord	NH
Page Woven Wire Fence Company		Adrian	MI
Paine Lumber Company Ltd		Oshkosh	WI
Palmer & Parker Company 	 103 Medford street	Boston	MA
Parke Davis & Company	719-769 East Atwater street,	Detroit	MI
Parker Hosiery Mill and Dye Works Inc	Ninth avenue and High street	Portsmouth	VA
Parker Stearns & Company	300 Sheffield Avenue	Brooklyn	NY
Parkersburg  Marietta and Interurban Railway Company	Union Trust building	Parkersburg	WV
Parkhill Manufacturing Company		Fitchburg	MA
Parks Brothers & Rogers	7 Beverly street	Providence	RI
Parlin & Orendorff Company		Canton	IL
Parry Manufacturing Company		Indianapolis	IN
Parsons Trading Company	Whitehall building	New York	NY
Pasadena Ice Company	South Broadway	Pasadena	CA
Pass & Seymour Inc		Solvay	NY
Passaic Metal Ware Company Inc	235 Central avenue	Passaic	NJ
Passaic Print Works		Passaic	NJ
Patchogue Manufacturing Company	141-147 Fifth avenue	New York	NY
Paul G. Mehlin & Sons	27 Union square.	New York	NY
Paye & Baker Manufacturing Company		North Attleboro	MA
Peabody School Furniture Company		North Manchester	IN
Peace Dale Manufacturing Company		Peace Dale	RI
Peaslee-Gaulbert Company	407 West Main street	Louisville	KY
Pecora Paint Company Inc	3501 North Fourth street	Philadelphia	PA
Peerless Rubber Manufacturing Company	16 Warren  street	New York	NY
Peerless Wire Fence Company		Adrian	MI
Pelgram & Meyer	395 Fourth avenue	New York	NY
Penberthy Injector Company	360-380 Holden avenue	Detroit	MI
Peninsula Lumber Company	Foot of McKenna avenue	Portland	OR
Penn Central Light and Power Company	1412 Eleventh avenue	Altoona	PA
Penn Hardware Company	Foot of Spruce street	Reading	PA
Pennsylvania Engineering Works		New Castle	PA
Pennsylvania Rubber Company		Jeannette	PA
Pennsylvania Salt Manufacturing Company	115 Chestnut street	Philadelphia	PA
Penobscot Chemical Fibre Company	49 Federal street	Boston	MA
Pensacola Tar and Turpentine Company		Gull Point	FL
Perry Iron Company		Erie	PA
Peter Gray & Sons Inc	286 Third street	East Cambridge	MA
Peter Klemer	Main and East streets	New Albany	IN
Peter Schuttler Company	2509 West Twenty-second street	Chicago	IL
Pettibone Mulliken & Company	140 Dearborn Street	Chicago	IL
Pfister & Vogel Leather Company	First avenue and Oregon street	Milwaukee	WI
Ph. H. Postel Milling Company	Mascoutah	St Clair county	IL
Phenix Tube Company	18 North Eleventh street	Brooklyn	NY
Philadelphia Black Lead Crucible Works	1322 Callowhill street	Philadelphia	PA
Philadelphia Caramel Company	Second street and Atlantic avenue	Camden	NJ
Philadelphia Gear Works	1120-1122 Vine street	Philadelphia	PA
Philadelphia Quartz Company	121 South Third street	Philadelphia	PA
Phillips & Buttorff Manufacturing Company	217-223 Third avenue	Nashville	TN
Phillips & Clark Stove Company		Geneva	NY
Phillips Insulated Wire Company		Pawtucket	RI
Phillips Mine and Mill Supply Company	2227 Jane street	Pittsburg	PA
Phineas Jones & Company  Corporation	301-313 Market street	Newark	NJ
Phoenix Chair Company		Sheboygan	WI
Phoenix Furniture Company		Grand Rapids	MI
Phoenix Horse Shoe Company	1131 Rookery building	Chicago	IL
Phoenix Knitting Works	208-220 Broadway	Milwaukee	WI
Phoenix Milling Company	1001-1017 Thirteenth street	Sacramento	CA
Phoenix Planing Mill	321 Highland avenue	Atlanta	GA
Pierce	Butler & Pierce Manufacturing Company	Syracuse	NY
Pioneer Knitting Mills	Shawnee avenue	Plymouth	PA
Pioneer Paper Company	247 South Los Angeles street	Los Angeles	CA
Pioneer Suspender Company	315 North Twelfth street	Philadelphia	PA
Pittsburgh Brewing.Company	1619 Oliver building	Pittsburg	PA
Pittsburgh Bridge and Iron Works		Rochester	PA
Pittsburgh Coal Company	Oliver building	Pittsburg	PA
Pittsburgh Malleable Iron Company	Thirty-fourth and Smallman streets	Pittsburg	PA
Pittsburgh Plate Glass Company	1618 Frick building	Pittsburg	PA
Pittsburgh Steel Company		Pittsburg	PA
Pittsburgh Steel Foundry Company	1208 House building	Pittsburg	PA
Pittsburgh Transformer Company		Pittsburg	PA
Pittsburgh Valve  Foundry and Construction Company	Twenty-sixth street and Allegheny Valley railroad	Pittsburg	PA
Pocahontas Fuel Company	1  Broadway	New York	NY
Poole Engineering and Machine Company	Woodberry	Baltimore	MD
Pooley Furniture Company	Indiana avenue	Philadelphia	PA
Portland Iron Works	Fourteenth and Northrup streets	Portland	OR
Portland Lumber Company		Portland	OR
Portsmouth Steel Company		Portsmouth	OH
Post & McCord Inc	101 Park avenue	New York	NY
Post & Sheldon Corporation	345 Fourth avenue	New York	NY
Postum Cereal Company Ltd		Battle Creek	MI
Potlatch Lumber Company		Potlatch	ID
Potter & Johnston Machine Company	Newport avenue	Pawtucket	RI
Power Specialty Company	in  Broadway	New York	NY
Powers-Weightman-Rosengarten Company		Philadelphia	PA
Prank E. Block Company	Elliott street and Block place	Atlanta	GA
Pratt Consolidated Coal Company		Birmingham	AL
Prentiss Vise Company	106-110 Lafayette  street	New York	NY
Pressed Steel Tank Company	Fifty-eighth and Greenfield avenues	Milwaukee	WI
Preston B. Keith Shoe Company  	Rutland square	Brockton	MA
Price-Evans Foundry Company		Chattanooga	TN
Prieto Machine Company Inc	235  Broadway	New York	NY
Primos Chemical Company		Primos	PA
Proximity Manufacturing Company		Greensboro	NC
Public Service Gas Company	Broad and Bank streets	Newark	NJ
Puget Sound Mills and Timber Company	605-609 American Bank building	Seattle	WA
Pullman Motor Car Company	240 North George street	York	PA
Putnam Machine Company	10-100 Putnam street	Fitchburg	MA
Pyle-National Electric Headlight Company	900 South Michigan avenue	Chicago	IL
Pyrene Manufacturing Company	1358  Broadway	New York	NY
Quaker City Chocolate and Confectionery Company	2140-2160 Germantown avenue	Philadelphia	PA
Quaker City Morocco Company	519 Huntingdon street	Philadelphia	PA
Quaker City Rubber Company. Home office	629 Market street	Philadelphia	PA
Quidnick-Windham Manufacturing Company	212 Industrial Company building	Providence	RI
Qwosso Manufacturing Company		Owosso	MI
R. & H. Simon		Union Hill	NJ
R. B. Seidel Inc	1322 Callowhill street	Philadelphia	PA
R. C. H. Corporation	Foot of Lycaste street	Detroit	MI
R. D. Wood & Company	400 Chestnut street	Philadelphia	PA
R. E. Dietz Company	60 Laight  street	New York	NY
R. F. Simmons Company	191 North Main street	Attleboro	MA
R. H. Downman	1003-1006 Hibernia Bank building	New Orleans	LA
R. J. Dowd Knife Works	Race street	Beloit	WI
R. Neumann & Company	74-76 Worth  street	New York	NY
R. R. Donnelley & Sons Company 	Plymouth Place	Chicago	IL
R. S. Howard Company	200 Fifth avenue	New York	NY
R. S. Newbold & Son Company		Norristown	PA
R. Wallace & Sons Manufacturing Company		Wallingford	CT
Racine-Sattley Company		Racine	WI
Radcliffe Brothers Inc		Shelton	CT
Railway Steel-Spring Company	30 Church  street	New York	NY
Rand	McNally & Co^ 536 South Clark street	Chicago	IL
Randell Underwear Company	113-119 Fourth avenue	New York	NY
Ransome Concrete Machinery Company		Dunellen	NJ
Raritan Woolen Mills	221 Fourth avenue	New York	NY
Rathborne  Hair & Ridgway Company	Twenty-second and Union streets	Chicago	IL
Reading Hardware Company	630 South Sixth street	Reading	PA
Reading Paper Mills	Bullitt building	Philadelphia	PA
Reading Rubber Manufacturing Company		Reading	MA
Reed & Barton		Taunton	MA
Reed Manufacturing Company	West Eighth street	Erie	PA
Reed-Prentice Company	122 Gold street	Worcester	MA
Reeves & Company		Columbus	IN
Reeves Pulley Company	1225 Seventh street	Columbus	IN
Regal Motor Car Company	201 Piquette street	Detroit	MI
Regal Shoe Company	268 Summer street	Boston	MA
Reinhart Mitten Company	79 Fourth street	Milwaukee	WI
Reliance Manufacturing Company	512-520 South Fifth avenue	Chicago	IL
Remington Arms-Union Metallic Cartridge Company	299-301  Broadway	New York	NY
Remington Machine Company		Wilmington	DE
Remington Typewriter Company Inc	325-329  Broadway	New York	NY
Renfrew Manufacturing Company		Adams	MA
Reo Motor Car Company	Washington avenue South	Lansing	MI
Retting Furniture Company	Godfrey avenue	Grand Rapids	MI
Revillon Freres	19 West Thirty-fourth  street	New York	NY
Rhode Island Tool Company	148 West River street	Providence	RI
Rice & Duval	258-260 Fifth avenue	New York	NY
Rice-Stix Dry Goods Company	Washington avenue	St Louis	MO
Richard Borden Manufacturing Company		Fall River	MA
Richards-Wilcox Manufacturing Company		Aurora	IL
Richardson & Boynton Company	31 West Thirty-first  street	New York	NY
Richey  Browne & Donald Inc	Maspeth	Queens	NY
Richmond Cedar Works		Richmond	VA
Richmond Guano Company		Richmond	VA
Richmond Hosiery Mills		Rossville	GA
Richmond Radiator Company	1480  Broadway	New York	NY
Richmond Underwear Company	30 West Fifteenth  street	New York	NY
Rider-Ericsson Engine Company	20 Murray  street	New York	NY
Riter-Conley Manufacturing Company	55-56 Water street	Pittsburg	PA
Rittenhouse & Embree Company	3500 Center avenue	Chicago	IL
Riverside and Dan River Cotton Mills Inc		Danville	VA
Riverside Fibre and Paper Company		Appleton	WI
Riverside Mills		Augusta	GA
Riverside Portland Cement Company	762 Mills building	San Francisco	CA
Riverside Steel Casting Company	Plank road and Passaic river	Newark	NJ
Rivett Lathe and Grinder Company  	20 Riverview road	Boston	MA
Roane Iron Company	Chamberlain building	Chattanooga	TN
Roanoke R. R. and Lumber Company	Citizens' Bank building	Norfolk	VA
Robert H. Foerderer Inc	Frankford	Philadelphia	PA
Robert H. Ingersoll & Brother	315 Fourth avenue	New York	NY
Rochester Folding Box Company	10 Commercial street	Rochester	NY
Rochester Lead Works	380 Exchange street	Rochester	NY
Rochester Stamping Company	176 Anderson avenue	Rochester	NY
Rockford Cabinet Company		Rockford	IL
Rockford Malleable Iron Works		Rockford	IL
Rockford Mitten and Hosiery Company		Rockford	IL
Rockport Granite Company of Massachusetts	83 Granite street	Rock-port	MA
Rockwood & Company Inc	Park, Washington and Waverly avenues	Brooklyn	NY
Rodefer Glass Company  	Twenty-first to Twenty-third streets	Bellaire	OH
Roderick Lean Manufacturing Company		Mansfield	OH
Rodger Ballast Car Company	517-529 Railway Exchange building	Chicago	IL
Roe Stephens Manufacturing Company	Clayton street and Parkinson avenue	Detroit	MI
Rogers & Company	1104 South Wabash avenue	Chicago	IL
Rogers & Smith Company	1222-1224-1226 Wabash avenue	Chicago	IL
Rogers Brown & Company		Cincinnati	OH
Rogers Peet & Company	842 Broadway	New York	NY
Rogers-Brown Iron Company	Erie County Bank building	Buffalo	NY
Rome Brass and Copper Company	corner Dominick and Bouck streets	Rome	NY
Root Manufacturing Company		Cohoes	NY
Rose Brick Company	103 Park avenue	New York	NY
Rosedale Foundry and Machine Company	Columbus and Preble avenues	Pittsburg	PA
Rossi Saddlery Company	222-224 South Fourth street	St Joseph	MO
Rossie Velvet Company	35 Mercer  street	New York	NY
Roxbury Carpet Company	93 Summer street	Boston	MA
Roxford Knitting Company	Jefferson and Randolph streets	Philadelphia	PA
Royal Furniture Company		Grand Rapids	MI
Rubber and Celluloid H. T. Company 	56 Ferry street	Newark	NJ
Rubberset Company	56 Ferry street	Newark	NJ
Ruddock Orleans Cypress Company	Carrollton avenue and New Basin	New Orleans	LA
Rueckheim Bros. & Eckstein	Harrison and Peoria streets	Chicago	IL
Rumford Chemical Works	231 South Main street	Providence	RI
Russe & Burgess Inc		Memphis	TN
Russell	Burdsall & Ward Bolt and Nut Company	Port Chester	NY
Russell-Miller Milling Company		Minneapolis	MN
Ryan Car Company	607 McCormick building	Chicago	IL
S. A. Woods Machine Company	Damrell street	Boston	MA
S. B. Vrooman Company Ltd	1133-1148 Beach street	Philadelphia	PA
S. Cheney & Son		Manlius	NY
S. F. Bowser'& Company Inc	Thomas street and Creighton avenue	Fort Wayne	IN
S. Keighley Metal Ceiling and Manufacturing Company	Union National Bank building	Pittsburg	PA
S. L. Allen & Company	Eleventh and Market streets	Philadelphia	PA
S. L. Munson Company		Albany	NY
S. Morgan Smith Company	Hartley and Lincoln streets	York	PA
S. N. & C. Russell Manufacturing Company	106 Russell street	Pittsfield	MA
S. P. Townsend St Company	15-23 Central avenue	Orange	NJ
S. W. Card Manufacturing Company		Mansfield	MA
Sachs & Kessler	119 West Twenty-fourth  street	New York	NY
Saco-Pettee Company	77 Franklin street	Bostpn	MA
Safety Fire Extinguisher Company	29-33 West Forty-second  street	New York	NY
Saginaw and Manistee Lumber Company		Williams	AZ
Saginaw Manufacturing Company	122 King street	Saginaw	MI
Salisbury Wheel Manufacturing Company	Tiffany avenue and Allen street extension	Jamestown	NY
Salmen Brick and Lumber Company Ltd		Slidell	LA
Salmon Falls Manufacturing Company	50 State street	Boston	MA
Samson Cordage Works	88 Broad street	Boston	MA
Samuel Cabot Inc	141 Milk street	Boston	MA
Samuel Cupples Wooden Ware Company	Seventh and Spruce streets	St Louis	MO
Samuel Florscheimer & Brother	31 West Twenty-seventh  street	New York	NY
Samuel H. French & Company 	York avenue	Philadelphia	PA
Samuel J. Shimer & Sons		Milton	PA
Sandusky Portland Cement Company	814-822 Engineers' building	Cleveland	OH
Sandusky Tool Company		Sandusky	OH
Sandwich Manufacturing Company		Sandwich	IL
Sanford Manufacturing Company	Congress and Peoria streets	Chicago	IL
Sanford Mills	89 Franklin street	Boston	MA
Sanford-Day Iron Works	612 Dale avenue	Knoxville	TN
Santee River Cypress Lumber Company		Ferguson	SC
Sargent & Company	94 Centre  street	New York	NY
Saugerties Manufacturing Company		Saugerties	NY
Saxony Worsted Mills	157 Federal street	Boston	MA
Sayles Bleacheries		Saylesville	RI
Schaum & Uhlinger Inc	Glenwood avenue and Second street	Philadelphia	PA
Schieffelin & Company	170 William  street	New York	NY
Schiitte & Koerting Company	Twelfth and Thompson streets	Philadelphia	PA
Schmidt & Ault Paper Company	Penn street and King's Mill road	York	PA
Schmidt Lithograph Company	Second and Bryant streets	San Francisco	CA
Schoellkopf  Hartford & Hanna Company	Abbott road	Buffalo	NY
Schoellkopf & Company	Perry and Mississippi streets	Buffalo	NY
Schofield Mason & Company	Fairhill, Cumberland and Reese streets	Philadelphia	PA
Schwab Clothing Company	Twelfth street and Washington avenue	St Louis	MO
Schwartz & Jaffee	568  Broadway	New York	NY
Schwarzenbach  Huber & Company	472-474 Broome  street	New York	NY
Scott Paper Company	Seventh street and Glenwood avenue	Philadelphia	PA
Scott-Graff Lumber Company		Duluth	MN
Scranton Bolt and Nut Company		Scranton	PA
Scranton Forging Company		Scranton	PA
Scully Steel and Iron Company	Ashland avenue and Twenty-fourth street	Chicago	IL
Seaburv & Johnson	59-61 Maiden lane	New York	NY
Seaman-Sleeth Company	Forty-second street and A. V. R. R.	Pittsburg	PA
Searle Manufacturing Company	701-715 River street	Troy	NY
Sears Roebuck & Company		Chicago	IL
Seattle Brewing and Malting Company		Seattle	WA
Seattle Construction and Dry Dock Company		Seattle	WA
Seneca Camera Manufacturing Company		Rochester	NY
Seneca Glass Company		Morgantown	W.
Seymour Manufacturing Company		Seymour	CT
Sharon Steel Hoop Company		Sharon	PA
Sharp & Dohme	41 John  street	New York	NY
Sheboygan Chair Company		Sheboygan	WI
Sheldon Axle Company		Wilkes-Barre	PA
Shepard & Morse Lumber Company	201 Devonshire street	Boston	MA
Shinola Company	10-22 Jay street	Rochester	NY
Shirreffs Worsted Company		Fitchburg	MA
Shore Instrument and Manufacturing Company	555-557 West Twenty-second  street	New York	NY
Shove Mills		Fall River	MA
Shreve & Company	Post street and Grant avenue	San Francisco	CA
Shuler & Benninghofen		Hamilton	OH
Sidney Blumenthal & Company Inc	395-401 Fourth avenue	New York	NY
Sikes Chair Company	500 Clinton street	Buffalo	NY
Silesia Worsted Mills Inc	157 Federal street	Boston	MA
Silver & Company Inc	304-314 Hewes street	Brooklyn	NY
Simonds Manufacturing Company	35 North street	Fitchburg	MA
Simplex Automobile Company	240 West Fifty-ninth  street	New York	NY
Simplex Electrical Company	201 Devonshire street	Boston	MA
Simplex Railway Appliance Company	72 West Adams street	Chicago	IL
Simplex Wire and Cable Company	201 Devonshire street	Boston	MA
Sindel Walter & Company	841 Broadway	New York	NY
Singleton Silk Manufacturing Company		Dover	NJ
Sitterding-Carne^l-Davis Company	1500 Moore street	Richmond	VA
Skandia Furniture Company	North Second street	Rockford	IL
Skinner Engine Company		Erie	PA
Sligh Furniture Company		Grand Rapids	MI
Sloss-Sheffield Steel and Iron Company		Birmingham	AL
Smith & Anthony Company	52-54 Union street	Boston	MA
Smith & Dove Manufacturing Company		Andover	MA
Smith & Kaufmann	19 East Twenty-sixth  street	New York	NY
Smith & Sons Manufacturing Company	Lydia and Guinotte avenues	Kansas City	MO
Smith & Wesson	Stockbridge street	Springfield	MA
Smooth-On Manufacturing Company	572-574 Communipaw avenue	Jersey City	NJ
Smyser-Royer Company		York	PA
Soule Mill		New Bedford	MA
South Bend Chilled Plow Company		South Bend	IN
South Bend Woolen Company	218 East La Salle avenue	South Bend	IN
Southard Robertson Company	257 Water  street	New York	NY
Southern California Edison Company	120 East Fourth street	Los Angeles	CA
Southern Counties Gas Company	616 Title Insurance building	Los Angeles	CA
Southern Power Company		Charlotte	NC
Southwestern Ornamental Iron Works	1920 Bay street	Los Angeles	CA
Southworth Company	Front street	Mittineague	MA
Spang Chalfant & Company	Union Bank Building	Pittsburg	PA
Speakman Supply and Pipe Company		Wilmington	DE
Spearin & Preston	90 West  street	New York	NY
Spencer Kellogg & Sons Inc	98 Delaware avenue	Buffalo	NY
Spicer Manufacturing Company	304 West Fourth street	Plainfield	NJ
Spiegel Furniture Company	Webster street	Shelbyville	IN
Splitdorf Electrical Company	98 Warren street	Newark	NJ
Sprague Electric Works of General Electric Company	527 West Thirty-fourth  street	New York	NY
Spreckels Sugar Company	60 California street	San Francisco	CA
Springfield Facing Company	317 Main street	Springfield	MA
Springfield Waste Company		Springfield	MA
St Louis Brewing Association	702 Wainwright building	St Louis	MO
St Louis Iron and Machine Works	126 Chouteau avenue	St Louis	MO
St Louis Screw Company	Clarence and Bulwer avenues	St Louis	MO
St Louis Terra Cotta Company	5815 Manchester avenue	St Louis	MO
St Paul and Tacoma Lumber Company	St Paul avenue	Tacoma	WA
St Paul Roofing  Cornice and Ornament Company	4-24 West Water street	St Paul	MN
St Regis Paper Company		Watertown	NY
Stacy-Adams Company	69 Montello street	Brockton	MA
Stafford Mills	62 County street	Fall River	MA
Stahl Urban & Company	Ohio Street	Terre Haute	IN
Stanard-Tilton Milling Company	1015 Pierce building	St Louis	MO
Standard Bleachery Company		Carlton Hill	NJ
Standard Bridge Company		Omaha	NE
Standard Button Company		Attleboro	MA
Standard Chain Company	First National Bank building	Pittsburg	PA
Standard Electric Incubator Company Inc	25 Barclay  street	New York	NY
Standard Folding Typewriter Sales Company	32 East Twenty-third  street	New York	NY
Standard Furniture Company		Herkimer	NY
Standard Gas Engine Company	10 California street	San Francisco	CA
Standard Motor Construction Company	180 Whiton street	Jersey City	NJ
Standard Oil Cloth Company	320  Broadway	New York	NY
Standard Paper Manufacturing Company		Richmond	VA
Standard Roller Bearing Company	Fiftieth street and Lancaster avenue	Philadelphia	PA
Standard Sanitary Manufacturing Company	Bessemer building	Pittsburg	PA
Standard Screw Company	81 East Madison street	Chicago	IL
Standard Steel Works Company	Morris building	Philadelphia	PA
Standard Typewriter Company		Groton	NY
Standard Underground Cable Company	Westinghouse building	Pittsburg	PA
Standard Varnish Works 	Elm Park	Port Richmond	NY
Standard Wall Paper Company		Hudson Falls	NY
Stanley G. Flagg & Company	1421 Chestnut street	Philadelphia	PA
Stanley Rule and Level Company		New Britain	CT
Star Egg Carrier and Tray Manufacturing Company	1038 Jay street	Rochester	NY
Star Ribbon Manufacturing Company	464  Broadway	New York	NY
Star Underwear Company	151 West Thirtieth  street	New York	NY
Stationers Manufacturing Company	209 North Second stfeet	Quincy	IL
Steger & Sons Piano Manufacturing Company	Wabash avenue and Jackson boulevard	Chicago	IL
Steinway & Sons	107-109 East Fourteenth  street	New York	NY
Stengel & Rothschild	corner Main and Kossuth streets	Newark	NJ
Stephens-Adamson Manufacturing Company		Aurora	IL
Stephenson Underwear Mills		South Bend	IN
Sterling Blower Company	60 Huyshope avenue	Hartford	CT
Stern Brothers & Company	68 Nassau  street	New York	NY
Steven de Csesznak Inc	30 Church  street	New York	NY
Stevens & Company	375  Broadway	New York	NY
Stevens & Thompson Paper Company		North Hoosick	NY
Stewart Hartshorn Company		East Newark	NJ
Stewart Heater Company	391 Norfolk avenue	Buffalo	NY
Stewart Iron Company Ltd		Sharon	PA
Stewart Silk Company	260-266 Fourth avenue	New York	NY
Stickley Brothers Company	Godfrey avenue	Grand Rapids	MI
Stickney & Poor Spice Company	184 State street	Boston	MA
Stokes & Smith Company	Summerdale station	Philadelphia	PA
Story & Clark Piano Company	315-317 Soujh Wabash avenue	Chicago	IL
Stow Manufacturing Company		Binghamton	NY
Strathmore Paper Company		Mittineague	MA
Strauch Brothers	30 Tenth avenue	New York	NY
Straus Boilerine Company	50 Church  street	New York	NY
Strawbridge & Clothier	811-815 Filbert street	Philadelphia	PA
Stromberg Allen & Company	430-432 South Clark street	Chicago	IL
Strouse Adler & Company	45 East 17th street	New York	NY
Sturtevant Mill Company	Harrison square	Boston	MA
Sullivan Machinery Company	People's Gas building	Chicago	IL
Sulzberger & Sons Company	Forty-seventh street and First avenue	New York	NY
Sumner Iron Works		Everett	WA
Suncook Mills	50 State street	Boston	MA
Superior Steel Company		Carnegie	PA
Susquehanna Silk Mills	18 West Eighteenth  street	New York	NY
Swift & Company	Union Stock Yards	Chicago	IL
Swift Manufacturing Company		Columbus	GA
Syracuse Chilled Plow Company		Syracuse	NY
T. G. Hawkes & Company		Corning	NY
T. M. Sinclair & Company Ltd		Cedar Rapids	IA
T. P. Howell & Company	New and Nuttman streets	Newark	NJ
T. Quayle & Company	100 Richmond street	Providence	RI
T. R. Goodlatte & Sons	346  Broadway	New York	NY
T. W. & C. B. Sheridan Company	56 Duane  street	New York	NY
Taber Mill	Coffin avenue	New Bedford	MA
Tacoma Mill Company	401 Alaska Commercial building	San Francisco	CA
Taggart Brothers Company	Morrison street	Watertown	NY
Tappen & Pierson	281 Fifth avenue	New York	NY
Tarentum Glass Company		Tarentum	PA
Tarentum Paper Mills	Second National Bank building	Pittsburg	PA
Tarrant Foundry Company	363-425 West Indiana street	Chicago	HI
Tartar Chemical Company	135 William  street	New York	NY
Taunton Oil Cloth Company	92 Wales street	Taunton	MA
Taylor & Crate		Buffalo	NY
Taylor & Dean	2418-2426 Penn avenue	Pittsburg	PA
Taylor Stiles & Company		Riegelsville	NJ
Tecumseh Mills		Fall River	MA
Tennessee Coal	Iron and Railroad Company	Birmingham	AL
Textile Machine Works		Reading	PA
Thacher & Company	86 Lincoln street	Boston	MA
Thaddeus Davids Company	95-97 Vandam  street	New York	NY
Thatcher Manufacturing Company		Elmira	NY
The A. & F. Brown Company		Elizabethport	NJ
The A. A. Simonds & Son Company		Dayton	OH
The A. Colburn Company	no North Second street	Philadelphia	PA
The A. H. Andrews Company	115-117 South Wabash avenue	Chicago	IL
The A. H. Nilson Machine Company	1525 Railroad avenue	Bridgeport	CT
The A. I. Root Company		Medina	OH
The A. J. Bolton Company	348 Whitney street	Rochester	NY
The A. P. Smith Manufacturing Company	Norman street	East Orange	NJ
The A. Schoenhut Company	Adams and Sepviva streets	Philadelphia	PA
The A. T. Stearns Lumber Company	Neponset	Boston	MA
The Abrasive Material Company	Seventy-first and Upland streets	Philadelphia	PA
The Acme Foundry Company	Sweeney and East Fifty-first streets	Cleveland	OH
The Acme Machinery Company	4533 St Clair avenue	Cleveland	OH
The Acme Rubber Manufacturing Company		Trenton	NJ
The Acme Shear Company	100 Hicks street	Bridgeport	CT
The Acme Wire Company		New Haven	CT
The Adama-Bagnall Electric Company	Stanton avenue	Cleveland	OH
The Adams & Westlake Company	319 West Ontario street	Chicago	IL
The Adams Manufacturing Company	Grand and Mercer  streets	New York	NY
The Adamson Machine Company	730 Carroll street	Akron	OH
The Advance Bag Company		Middletown	OH
